Student_ID,Age,Gender,Branch,Graduation_Year,CGPA,LeetCode_Problems,DSA_Level,GitHub_Repositories,Open_Source_Contribution,Total_Projects,Major_Project_Level,AI_ML_Projects,Deployment_Experience,Internship_Count,Internship_Domain,Python_Level,SQL_Level,PowerBI_Level,MachineLearning_Level,Statistics_Level,DeepLearning_Level,LinkedIn_Profile,GitHub_Profile,Portfolio_Website,Industry_Certifications,Communication_Level,Target_Role,Preferred_Domain,Placement_Score,Placement_Status
2440,24,Female,IT,2026,8.07,126,Intermediate,7,No,2,Intermediate,2,No,1,Cybersecurity,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Intermediate,No,Yes,No,2,Excellent,Software Developer,Software Development,48.23,Placed
2441,24,Female,CSE,2026,8.62,307,Advanced,2,No,4,Intermediate,1,No,1,Other,Intermediate,Advanced,None,None,Intermediate,None,Yes,Yes,No,0,Good,Data Engineer,Data Engineering,49.44,Not Placed
2442,22,Male,CSE,2027,8.71,166,Intermediate,7,No,2,Intermediate,2,No,2,Cybersecurity,Advanced,Intermediate,Intermediate,Advanced,Intermediate,None,Yes,Yes,No,7,Good,Data Scientist,Data Science,55.41,Placed
2443,21,Female,Data Science,2025,7.09,193,Intermediate,6,No,2,Intermediate,2,No,1,Web Development,Beginner,Advanced,Advanced,None,Intermediate,Beginner,Yes,Yes,No,8,Average,Software Developer,Software Development,43.58,Not Placed
2444,22,Male,AI/ML,2025,6.56,344,Advanced,7,No,0,Basic,0,No,2,Web Development,Intermediate,Intermediate,None,Beginner,Beginner,Advanced,Yes,Yes,No,0,Excellent,Machine Learning Engineer,AI/ML,47.18,Placed
2445,21,Female,ECE,2027,7.45,368,Advanced,7,No,2,Intermediate,0,Yes,0,None,Beginner,Advanced,None,Beginner,Beginner,Advanced,Yes,Yes,No,3,Good,AI Engineer,AI/ML,48.52,Placed
2446,22,Female,AI/ML,2028,6.63,141,Intermediate,6,No,2,Intermediate,1,Yes,1,Data Analytics,Intermediate,Beginner,Intermediate,None,Intermediate,Beginner,Yes,Yes,No,3,Average,Data Scientist,Data Science,39.67,Placed
2447,24,Male,CSE,2025,7.66,26,Beginner,8,No,2,Intermediate,2,No,2,Cloud,None,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Yes,Yes,No,1,Average,Software Developer,Software Development,37.71,Placed
2448,24,Female,AI/ML,2026,8.63,69,Beginner,4,No,2,Intermediate,2,No,0,None,Intermediate,Beginner,None,Advanced,Beginner,Beginner,Yes,Yes,No,1,Excellent,Machine Learning Engineer,AI/ML,39.5,Placed
2449,20,Male,AI/ML,2026,7.33,492,Advanced,2,No,3,Intermediate,2,Yes,0,None,Advanced,Intermediate,Beginner,Advanced,Intermediate,Advanced,Yes,Yes,Yes,5,Excellent,AI Engineer,AI/ML,61.74,Placed
2450,22,Female,AI/ML,2028,7.65,200,Intermediate,5,Yes,1,Basic,1,No,1,Web Development,Intermediate,Advanced,Intermediate,Beginner,Intermediate,None,Yes,Yes,Yes,5,Good,Software Developer,Software Development,46.0,Placed
2451,23,Male,Data Science,2026,7.41,59,Beginner,5,No,0,Basic,0,No,2,Data Analytics,Intermediate,Beginner,None,Beginner,Intermediate,Beginner,No,Yes,No,4,Excellent,AI Engineer,AI/ML,38.4,Not Placed
2452,20,Male,IT,2025,8.3,79,Beginner,8,No,5,Advanced,4,Yes,0,None,Beginner,None,None,Advanced,Beginner,Beginner,Yes,Yes,Yes,6,Excellent,AI Engineer,AI/ML,46.78,Placed
2453,22,Male,IT,2028,6.83,275,Intermediate,7,No,1,Basic,1,No,3,AI/ML,Beginner,Advanced,Intermediate,Advanced,Beginner,Beginner,Yes,Yes,No,3,Average,Data Analyst,Data Analytics,47.48,Not Placed
2454,22,Female,ECE,2025,5.3,441,Advanced,9,No,0,Basic,0,No,1,Other,Advanced,None,Beginner,Intermediate,Advanced,Intermediate,Yes,Yes,No,3,Good,AI Engineer,AI/ML,45.02,Placed
2455,20,Male,CSE,2028,7.97,132,Intermediate,5,No,1,Basic,1,No,1,AI/ML,Intermediate,Beginner,None,Beginner,Advanced,Beginner,Yes,Yes,No,1,Excellent,Data Scientist,Data Science,41.12,Not Placed
2456,24,Male,IT,2027,8.49,307,Advanced,4,No,1,Basic,1,No,0,None,Intermediate,Intermediate,Beginner,Beginner,Beginner,Beginner,Yes,Yes,No,3,Good,Software Developer,Software Development,43.78,Not Placed
2457,22,Male,AI/ML,2026,7.95,252,Intermediate,5,No,0,Basic,0,No,1,Data Analytics,Advanced,Intermediate,Intermediate,Intermediate,Intermediate,Intermediate,Yes,Yes,No,0,Good,Machine Learning Engineer,AI/ML,45.18,Placed
2458,24,Female,Data Science,2028,6.86,168,Intermediate,3,No,7,Advanced,2,No,1,Cybersecurity,Intermediate,Beginner,None,Intermediate,Beginner,Beginner,No,Yes,Yes,2,Average,Software Developer,Software Development,46.44,Not Placed
2459,20,Male,AI/ML,2027,6.36,218,Intermediate,3,No,5,Advanced,5,No,2,Data Science,Intermediate,None,None,Beginner,Intermediate,Advanced,Yes,Yes,Yes,2,Excellent,Software Developer,Software Development,51.49,Placed
2460,24,Male,ECE,2025,7.99,162,Intermediate,10,No,2,Intermediate,1,Yes,1,Data Analytics,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,1,Good,AI Engineer,AI/ML,46.31,Placed
2461,21,Male,IT,2027,7.64,315,Advanced,5,No,4,Intermediate,2,No,3,Cloud,Advanced,None,None,Beginner,Intermediate,Intermediate,No,Yes,Yes,1,Average,Data Analyst,Data Analytics,54.5,Placed
2462,23,Male,ECE,2025,7.37,227,Intermediate,5,No,5,Advanced,1,No,0,None,Intermediate,Beginner,None,Intermediate,Beginner,Beginner,Yes,Yes,Yes,3,Poor,Data Scientist,Data Science,41.84,Not Placed
2463,22,Male,IT,2028,9.32,30,Beginner,7,No,2,Intermediate,1,No,2,Data Science,Intermediate,Beginner,Beginner,None,Beginner,Intermediate,No,Yes,No,4,Average,Data Scientist,Data Science,41.09,Not Placed
2464,23,Male,ECE,2028,6.55,112,Intermediate,4,Yes,2,Intermediate,1,No,1,Cloud,Intermediate,Intermediate,Beginner,Beginner,Beginner,Advanced,Yes,Yes,No,4,Good,Software Developer,Software Development,43.98,Not Placed
2465,24,Female,IT,2026,9.28,58,Beginner,7,No,4,Intermediate,1,Yes,1,Other,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Beginner,Yes,Yes,No,2,Average,Software Developer,Software Development,45.63,Not Placed
2466,22,Male,AI/ML,2026,7.53,144,Intermediate,6,No,3,Intermediate,2,Yes,2,Web Development,Intermediate,Beginner,Intermediate,None,Intermediate,Advanced,Yes,Yes,Yes,1,Average,AI Engineer,AI/ML,47.52,Placed
2467,24,Male,CSE,2028,5.66,107,Intermediate,6,No,2,Intermediate,0,No,1,AI/ML,Intermediate,None,Advanced,Intermediate,Beginner,Beginner,Yes,Yes,Yes,6,Poor,Data Scientist,Data Science,37.33,Not Placed
2468,21,Male,AI/ML,2025,7.32,77,Beginner,9,No,4,Intermediate,2,Yes,2,Data Science,Intermediate,Intermediate,Advanced,Advanced,Intermediate,Beginner,Yes,Yes,No,7,Poor,Data Scientist,Data Science,48.6,Not Placed
2469,20,Female,CSE,2025,8.46,42,Beginner,6,Yes,5,Advanced,5,Yes,3,Cloud,Intermediate,Intermediate,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,3,Average,Machine Learning Engineer,AI/ML,53.45,Placed
2470,22,Female,AI/ML,2028,7.13,13,Beginner,5,Yes,7,Advanced,6,Yes,1,Other,Intermediate,Advanced,Intermediate,None,Beginner,Intermediate,Yes,Yes,No,4,Good,Data Analyst,Data Analytics,49.16,Placed
2471,21,Female,AI/ML,2025,6.03,311,Advanced,7,No,2,Intermediate,0,No,1,Cloud,Advanced,Beginner,Beginner,Intermediate,Intermediate,Intermediate,No,Yes,No,4,Excellent,Software Developer,Software Development,51.22,Not Placed
2472,21,Male,AI/ML,2028,7.34,311,Advanced,6,No,3,Intermediate,1,Yes,0,None,Intermediate,Intermediate,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,2,Average,AI Engineer,AI/ML,46.74,Placed
2473,22,Male,ECE,2026,6.64,41,Beginner,4,No,2,Intermediate,0,Yes,0,None,Beginner,Beginner,Beginner,Advanced,None,Intermediate,Yes,Yes,Yes,2,Good,Data Scientist,Data Science,35.89,Not Placed
2474,24,Male,ECE,2025,7.99,165,Intermediate,7,Yes,4,Intermediate,3,Yes,0,None,Beginner,Intermediate,None,Beginner,Beginner,Intermediate,Yes,Yes,No,5,Average,Data Engineer,Data Engineering,43.86,Not Placed
2475,21,Male,CSE,2026,8.27,22,Beginner,7,Yes,3,Intermediate,2,No,2,Data Science,Beginner,Intermediate,Beginner,None,Beginner,Intermediate,No,Yes,No,1,Average,Machine Learning Engineer,AI/ML,39.57,Not Placed
2476,23,Male,AI/ML,2027,6.44,66,Beginner,3,No,4,Intermediate,2,No,1,AI/ML,Advanced,Beginner,Beginner,None,Beginner,Intermediate,Yes,Yes,Yes,4,Average,Data Analyst,Data Analytics,37.37,Placed
2477,21,Female,AI/ML,2026,6.79,101,Intermediate,7,No,2,Intermediate,0,No,1,Cloud,Advanced,None,None,Beginner,Intermediate,Beginner,Yes,Yes,Yes,2,Good,AI Engineer,AI/ML,40.1,Placed
2478,24,Female,AI/ML,2027,8.26,73,Beginner,6,No,3,Intermediate,1,No,2,Cloud,Beginner,Intermediate,Beginner,Intermediate,Intermediate,None,No,Yes,Yes,1,Good,Machine Learning Engineer,AI/ML,43.82,Not Placed
2479,24,Female,IT,2026,6.64,199,Intermediate,9,Yes,1,Basic,1,No,2,Web Development,Beginner,Intermediate,Intermediate,None,Beginner,Beginner,Yes,Yes,No,3,Average,Machine Learning Engineer,AI/ML,38.76,Not Placed
2480,23,Male,AI/ML,2026,6.42,5,Beginner,10,No,1,Basic,1,No,0,None,Intermediate,Beginner,Intermediate,Beginner,None,Beginner,Yes,Yes,No,3,Average,AI Engineer,AI/ML,25.72,Placed
2481,21,Female,Data Science,2025,6.32,64,Beginner,3,No,2,Intermediate,0,No,2,AI/ML,Intermediate,Intermediate,None,Beginner,Intermediate,Intermediate,Yes,Yes,No,4,Average,Data Analyst,Data Analytics,38.5,Not Placed
2482,24,Male,IT,2026,7.85,241,Intermediate,5,Yes,3,Intermediate,2,No,1,Data Analytics,Intermediate,Intermediate,Beginner,Beginner,Beginner,Intermediate,Yes,Yes,Yes,6,Good,Data Engineer,Data Engineering,50.51,Placed
2483,22,Male,IT,2028,7.81,20,Beginner,7,No,3,Intermediate,1,Yes,2,Data Science,Intermediate,Intermediate,Intermediate,None,None,Beginner,Yes,Yes,Yes,2,Average,Software Developer,Software Development,40.92,Not Placed
2484,20,Female,CSE,2025,6.82,70,Beginner,8,No,4,Intermediate,2,Yes,2,AI/ML,Intermediate,Intermediate,Intermediate,Beginner,None,Intermediate,Yes,Yes,Yes,6,Average,Data Engineer,Data Engineering,45.19,Not Placed
2485,20,Male,IT,2025,7.51,264,Intermediate,5,No,3,Intermediate,0,No,1,AI/ML,Intermediate,None,None,None,Intermediate,Beginner,Yes,Yes,No,5,Good,Data Engineer,Data Engineering,42.48,Not Placed
2486,20,Male,AI/ML,2025,9.03,474,Advanced,16,Yes,2,Intermediate,2,No,1,Web Development,Beginner,Beginner,None,Intermediate,Intermediate,Advanced,Yes,Yes,Yes,3,Excellent,Machine Learning Engineer,AI/ML,58.87,Placed
2487,21,Male,CSE,2026,6.53,311,Advanced,6,No,2,Intermediate,2,No,2,Data Science,Beginner,Beginner,Beginner,None,Beginner,Intermediate,Yes,Yes,No,5,Good,Data Scientist,Data Science,46.72,Not Placed
2488,23,Female,CSE,2025,5.55,99,Beginner,2,No,4,Intermediate,2,No,0,None,Intermediate,None,None,Beginner,Beginner,Advanced,Yes,Yes,Yes,6,Good,Machine Learning Engineer,AI/ML,35.08,Not Placed
2489,24,Female,AI/ML,2027,7.96,471,Advanced,9,No,4,Intermediate,1,No,1,Data Analytics,Intermediate,Beginner,Intermediate,None,Intermediate,Intermediate,Yes,Yes,No,1,Average,Data Analyst,Data Analytics,50.28,Not Placed
2490,22,Male,AI/ML,2027,7.39,246,Intermediate,6,No,3,Intermediate,2,Yes,0,None,Intermediate,None,Beginner,Intermediate,Beginner,Beginner,Yes,Yes,Yes,3,Excellent,Machine Learning Engineer,AI/ML,45.77,Not Placed
2491,22,Female,CSE,2026,6.79,42,Beginner,6,No,4,Intermediate,4,Yes,0,None,Advanced,Intermediate,Intermediate,None,Intermediate,Beginner,Yes,Yes,No,1,Good,Machine Learning Engineer,AI/ML,38.21,Placed
2492,21,Male,Data Science,2025,8.15,23,Beginner,7,No,3,Intermediate,1,No,1,Cybersecurity,Intermediate,None,None,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,3,Poor,Data Analyst,Data Analytics,36.14,Not Placed
2493,20,Male,IT,2028,8.34,231,Intermediate,5,No,1,Basic,1,Yes,1,Web Development,Intermediate,Intermediate,None,Intermediate,Intermediate,Intermediate,No,Yes,Yes,4,Average,AI Engineer,AI/ML,46.54,Placed
2494,21,Female,CSE,2028,5.29,115,Intermediate,4,Yes,2,Intermediate,0,No,1,AI/ML,Intermediate,Intermediate,None,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,2,Average,Data Engineer,Data Engineering,39.2,Not Placed
2495,23,Female,CSE,2027,6.85,40,Beginner,8,No,3,Intermediate,2,No,0,None,Intermediate,Beginner,Intermediate,Beginner,Beginner,None,Yes,Yes,Yes,1,Good,Data Scientist,Data Science,33.1,Not Placed
2496,23,Female,IT,2026,9.82,110,Intermediate,4,No,3,Intermediate,2,No,0,None,Beginner,None,None,Intermediate,None,Beginner,Yes,Yes,Yes,1,Poor,Data Analyst,Data Analytics,36.29,Placed
2497,24,Male,CSE,2026,8.08,278,Intermediate,8,Yes,4,Intermediate,1,No,0,None,Intermediate,Intermediate,Advanced,None,Intermediate,Advanced,Yes,Yes,Yes,1,Average,Software Developer,Software Development,47.13,Not Placed
2498,24,Female,ECE,2026,8.18,73,Beginner,5,No,2,Intermediate,0,No,3,Data Analytics,Beginner,Beginner,None,Beginner,None,Intermediate,No,Yes,No,1,Average,Data Scientist,Data Science,39.16,Not Placed
2499,23,Female,Data Science,2026,8.67,71,Beginner,8,No,4,Intermediate,0,No,3,Web Development,Intermediate,Beginner,Beginner,Intermediate,None,Intermediate,Yes,Yes,No,1,Poor,Data Analyst,Data Analytics,43.9,Placed
2500,23,Female,AI/ML,2026,7.52,109,Intermediate,8,No,1,Basic,0,No,2,Data Analytics,Beginner,None,Intermediate,Beginner,Intermediate,Advanced,Yes,Yes,No,6,Excellent,Data Analyst,Data Analytics,45.28,Placed
2501,23,Male,CSE,2025,8.3,121,Intermediate,8,No,1,Basic,0,No,0,None,None,Intermediate,Beginner,Intermediate,None,Intermediate,Yes,Yes,No,5,Good,AI Engineer,AI/ML,37.12,Not Placed
2502,21,Female,CSE,2025,8.22,93,Beginner,5,No,4,Intermediate,0,No,2,Cybersecurity,Intermediate,Beginner,None,Intermediate,Intermediate,None,No,Yes,No,6,Good,Machine Learning Engineer,AI/ML,46.04,Placed
2503,23,Female,CSE,2025,8.04,201,Intermediate,9,No,2,Intermediate,0,No,2,Cybersecurity,Advanced,Beginner,Advanced,Intermediate,Beginner,Beginner,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,49.7,Placed
2504,22,Male,CSE,2028,7.18,217,Intermediate,4,No,4,Intermediate,4,No,2,AI/ML,None,Intermediate,Beginner,Beginner,Beginner,Intermediate,Yes,Yes,Yes,1,Excellent,Machine Learning Engineer,AI/ML,47.81,Placed
2505,20,Male,Data Science,2025,7.67,118,Intermediate,2,No,1,Basic,0,No,1,Web Development,Beginner,Advanced,Advanced,Intermediate,Intermediate,Advanced,Yes,Yes,No,2,Good,Data Scientist,Data Science,44.61,Placed
2506,23,Male,CSE,2026,6.91,69,Beginner,5,No,2,Intermediate,1,No,1,Cloud,Intermediate,Beginner,None,None,Intermediate,Advanced,Yes,Yes,No,2,Good,Data Scientist,Data Science,36.06,Not Placed
2507,20,Female,AI/ML,2026,7.51,82,Beginner,6,No,4,Intermediate,2,Yes,1,Other,None,Beginner,Beginner,Beginner,Intermediate,None,Yes,Yes,No,0,Average,Software Developer,Software Development,34.75,Not Placed
2508,21,Female,Data Science,2028,6.33,332,Advanced,8,No,5,Advanced,4,No,1,Data Analytics,Intermediate,Intermediate,Beginner,Beginner,Intermediate,None,No,Yes,No,2,Good,Software Developer,Software Development,50.34,Placed
2509,20,Female,CSE,2028,6.71,466,Advanced,8,No,2,Intermediate,0,No,0,None,Intermediate,Beginner,Intermediate,Beginner,Intermediate,Intermediate,No,Yes,No,0,Average,AI Engineer,AI/ML,43.71,Placed
2510,21,Female,CSE,2027,7.22,33,Beginner,6,No,1,Basic,0,No,0,None,Beginner,Intermediate,Beginner,None,Advanced,Intermediate,No,Yes,No,5,Excellent,Data Analyst,Data Analytics,34.14,Not Placed
2511,22,Male,CSE,2028,6.56,44,Beginner,4,No,3,Intermediate,3,Yes,1,Other,Intermediate,Beginner,None,Intermediate,Beginner,Intermediate,Yes,Yes,No,7,Good,Machine Learning Engineer,AI/ML,41.48,Not Placed
2512,21,Male,CSE,2027,6.99,81,Beginner,9,No,1,Basic,1,No,2,Cybersecurity,Intermediate,Beginner,None,None,Intermediate,Advanced,Yes,Yes,No,0,Average,AI Engineer,AI/ML,33.39,Not Placed
2513,21,Male,IT,2025,7.34,337,Advanced,11,No,4,Intermediate,0,No,1,Cybersecurity,Beginner,Advanced,Beginner,Intermediate,Beginner,Advanced,Yes,Yes,Yes,8,Average,Software Developer,Software Development,54.64,Placed
2514,24,Male,AI/ML,2026,7.9,93,Beginner,3,No,1,Basic,1,No,2,AI/ML,Intermediate,Advanced,Advanced,Beginner,Beginner,Intermediate,Yes,Yes,No,2,Average,Data Engineer,Data Engineering,40.7,Not Placed
2515,23,Male,IT,2027,8.45,200,Intermediate,5,No,3,Intermediate,0,Yes,1,Other,Intermediate,Beginner,Beginner,Beginner,Beginner,Intermediate,Yes,Yes,Yes,2,Poor,Data Analyst,Data Analytics,44.4,Not Placed
2516,23,Male,AI/ML,2027,7.04,110,Intermediate,7,Yes,3,Intermediate,0,No,1,Web Development,Intermediate,Beginner,None,None,None,Intermediate,No,Yes,No,2,Good,Data Scientist,Data Science,39.43,Not Placed
2517,22,Male,AI/ML,2027,8.84,83,Beginner,3,No,2,Intermediate,1,No,3,Data Analytics,Intermediate,None,Intermediate,Intermediate,Beginner,Intermediate,Yes,Yes,No,5,Good,Data Analyst,Data Analytics,49.02,Placed
2518,22,Male,AI/ML,2028,8.44,105,Intermediate,8,No,5,Advanced,0,Yes,3,AI/ML,Intermediate,Beginner,Intermediate,Advanced,Beginner,Beginner,Yes,Yes,No,0,Poor,Data Engineer,Data Engineering,53.76,Placed
2519,23,Male,IT,2028,8.0,40,Beginner,9,No,2,Intermediate,0,Yes,1,Data Analytics,Beginner,Intermediate,None,Intermediate,Beginner,Beginner,Yes,Yes,No,4,Good,Software Developer,Software Development,40.5,Not Placed
2520,24,Male,CSE,2028,7.65,218,Intermediate,8,No,6,Advanced,2,Yes,1,Cybersecurity,Intermediate,Intermediate,Beginner,Intermediate,Advanced,Beginner,Yes,Yes,No,3,Good,Machine Learning Engineer,AI/ML,55.27,Placed
2521,23,Male,CSE,2027,7.82,68,Beginner,3,No,1,Basic,0,No,1,Data Analytics,Beginner,Beginner,Advanced,Intermediate,Intermediate,Intermediate,No,Yes,Yes,7,Good,AI Engineer,AI/ML,41.26,Not Placed
2522,24,Female,Data Science,2025,8.69,75,Beginner,5,Yes,3,Intermediate,0,No,1,Cybersecurity,Advanced,Beginner,Intermediate,Beginner,Intermediate,Intermediate,Yes,Yes,No,4,Good,Software Developer,Software Development,46.8,Placed
2523,22,Female,AI/ML,2026,8.72,60,Beginner,3,No,6,Advanced,1,No,0,None,Intermediate,None,Advanced,Intermediate,Intermediate,Intermediate,Yes,Yes,No,8,Good,AI Engineer,AI/ML,48.74,Placed
2524,20,Female,AI/ML,2028,8.83,371,Advanced,7,No,3,Intermediate,0,No,3,Cybersecurity,Intermediate,Beginner,None,None,Beginner,Advanced,Yes,Yes,Yes,2,Average,Data Analyst,Data Analytics,55.42,Placed
2525,22,Male,Data Science,2025,7.54,87,Beginner,5,No,4,Intermediate,0,No,1,Cloud,Beginner,Intermediate,None,None,Beginner,Advanced,Yes,Yes,No,0,Poor,Data Analyst,Data Analytics,33.28,Not Placed
2526,22,Female,AI/ML,2028,8.05,151,Intermediate,5,No,1,Basic,0,No,0,None,Intermediate,Intermediate,None,Beginner,Beginner,Intermediate,No,Yes,No,8,Good,Software Developer,Software Development,40.26,Not Placed
2527,21,Female,Data Science,2028,8.84,12,Beginner,9,Yes,3,Intermediate,0,Yes,1,Data Science,Intermediate,Intermediate,Advanced,Intermediate,None,None,Yes,Yes,No,2,Average,AI Engineer,AI/ML,43.16,Not Placed
2528,21,Female,AI/ML,2027,6.88,4,Beginner,8,No,4,Intermediate,3,Yes,0,None,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,No,Yes,Yes,3,Good,Software Developer,Software Development,39.72,Not Placed
2529,21,Male,IT,2027,7.18,42,Beginner,8,No,2,Intermediate,2,No,0,None,Beginner,Advanced,Beginner,Beginner,Intermediate,Intermediate,Yes,Yes,No,2,Good,Data Analyst,Data Analytics,35.39,Not Placed
2530,21,Female,IT,2028,7.52,264,Intermediate,5,No,4,Intermediate,2,Yes,1,Web Development,Beginner,Intermediate,Intermediate,Intermediate,Beginner,Beginner,Yes,Yes,Yes,1,Good,Data Scientist,Data Science,49.0,Placed
2531,24,Female,AI/ML,2026,8.4,144,Intermediate,4,No,3,Intermediate,1,No,0,None,Intermediate,Intermediate,Beginner,Intermediate,Intermediate,Advanced,Yes,Yes,No,7,Excellent,Data Scientist,Data Science,50.66,Not Placed
2532,23,Female,Data Science,2028,8.42,397,Advanced,7,No,4,Intermediate,3,Yes,1,Cybersecurity,Advanced,None,Beginner,None,Intermediate,Intermediate,Yes,Yes,Yes,3,Excellent,Software Developer,Software Development,57.6,Placed
2533,20,Female,IT,2026,7.27,292,Intermediate,8,No,3,Intermediate,3,No,1,Other,Advanced,None,None,Intermediate,Beginner,Intermediate,Yes,Yes,Yes,2,Average,Machine Learning Engineer,AI/ML,44.42,Placed
2534,22,Male,AI/ML,2025,5.99,62,Beginner,10,No,2,Intermediate,0,Yes,0,None,Intermediate,Intermediate,None,Intermediate,Intermediate,Beginner,Yes,Yes,No,3,Good,Data Engineer,Data Engineering,35.81,Not Placed
2535,24,Male,AI/ML,2028,7.75,110,Intermediate,4,No,6,Advanced,1,Yes,2,Cybersecurity,Intermediate,Beginner,None,Intermediate,Intermediate,Intermediate,Yes,Yes,Yes,2,Poor,Data Engineer,Data Engineering,51.35,Placed
2536,20,Male,IT,2026,6.58,325,Advanced,4,Yes,2,Intermediate,1,No,0,None,Advanced,Beginner,None,Intermediate,Intermediate,Advanced,No,Yes,No,7,Poor,AI Engineer,AI/ML,46.74,Placed
2537,24,Female,Data Science,2025,6.01,102,Intermediate,6,No,4,Intermediate,0,Yes,1,Data Science,Beginner,Beginner,Intermediate,None,Beginner,Intermediate,No,Yes,No,1,Average,Machine Learning Engineer,AI/ML,37.35,Not Placed
2538,24,Male,CSE,2025,6.24,213,Intermediate,7,No,3,Intermediate,2,Yes,2,Cloud,Intermediate,Intermediate,Beginner,Beginner,Intermediate,None,No,Yes,No,5,Good,Software Developer,Software Development,47.87,Placed
2539,22,Male,IT,2027,7.83,34,Beginner,4,No,3,Intermediate,2,No,0,None,Beginner,Intermediate,Intermediate,Beginner,Advanced,Intermediate,Yes,Yes,No,2,Excellent,Data Analyst,Data Analytics,40.17,Not Placed
2540,23,Male,CSE,2025,8.86,165,Intermediate,9,No,2,Intermediate,1,No,0,None,Beginner,None,None,Beginner,None,Intermediate,Yes,Yes,No,1,Good,Data Analyst,Data Analytics,36.7,Not Placed
2541,21,Male,IT,2027,7.54,125,Intermediate,6,No,5,Advanced,1,No,0,None,Intermediate,Intermediate,Advanced,Intermediate,Beginner,Intermediate,Yes,Yes,No,5,Average,Machine Learning Engineer,AI/ML,47.26,Placed
2542,23,Male,IT,2025,7.71,62,Beginner,6,No,1,Basic,0,Yes,1,Cloud,Intermediate,Beginner,None,Beginner,Beginner,Beginner,Yes,Yes,No,4,Average,AI Engineer,AI/ML,34.05,Not Placed
2543,22,Female,ECE,2025,8.68,114,Intermediate,2,No,5,Advanced,0,No,1,Web Development,Intermediate,Intermediate,Beginner,Beginner,None,Intermediate,Yes,Yes,No,1,Good,Data Engineer,Data Engineering,48.27,Not Placed
2544,22,Female,CSE,2026,5.96,163,Intermediate,9,No,2,Intermediate,2,No,1,Data Analytics,Intermediate,Advanced,Advanced,Intermediate,None,Beginner,No,Yes,Yes,0,Good,Data Analyst,Data Analytics,42.36,Not Placed
2545,22,Male,Data Science,2026,8.02,257,Intermediate,6,No,6,Advanced,4,Yes,0,None,Beginner,Intermediate,Intermediate,Beginner,Beginner,None,Yes,Yes,No,3,Poor,Data Analyst,Data Analytics,44.4,Not Placed
2546,20,Male,AI/ML,2027,7.49,377,Advanced,8,Yes,2,Intermediate,1,No,1,Data Analytics,Beginner,Intermediate,None,Intermediate,Intermediate,Advanced,Yes,Yes,No,0,Average,Machine Learning Engineer,AI/ML,49.04,Placed
